fips_code,prcp_1,prcp_2,prcp_3,prcp_4,prcp_5,prcp_6,prcp_7,prcp_8,prcp_9,prcp_10,prcp_11,prcp_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
48389,0.4007894736842105,0.161094674556213,0.5696240601503759,0.309281045751634,0.7648578811369509,1.5483687943262412,1.0780882352941177,1.796769662921348,2.009855453350854,1.2517906336088154,0.794954128440367,0.4678913738019169,15.197185185185186,19.06416666666667,23.697454545454544,27.96644407345576,32.50535714285714,36.37749140893471,36.891637010676156,35.53035714285714,32.259630200308166,27.38409742120344,22.082670906200317,17.376041666666666,-0.9688988095238095,0.9407407407407407,5.627777777777778,9.368412162162162,14.577198697068402,19.659861591695503,21.48351449275362,20.879740680713127,17.550537634408602,10.97320916905444,5.24608,0.7104347826086956
48391,3.4467105263157896,2.5312937062937064,4.655979202772963,3.3607638888888887,7.908660130718954,8.448196721311476,5.187001733102253,5.5405271828665565,7.487808417997097,3.6162717219589253,4.909897610921502,3.3623745819397994,17.591232227488153,20.23923076923077,23.309285714285714,26.201459854014598,29.065110565110565,31.667213114754098,33.25842391304348,33.939733333333336,31.923547400611618,28.556265984654733,23.444031830238725,20.10786802030457,7.167535545023696,9.797179487179488,14.540238095238095,17.712408759124088,21.323152709359608,23.97868852459016,24.741032608695654,24.9184,23.447560975609754,18.94066496163683,14.257824933687,10.46632911392405
48395,2.9155889145496534,2.2899521531100477,3.0859122401847574,4.004162219850587,6.173432835820895,2.6815352697095434,1.991359223300971,2.0483495145631068,1.805754614549403,3.4890969162995598,2.4178610804851157,2.9662295081967214,15.954125412541254,18.353191489361702,23.31,26.04741641337386,29.739117647058823,33.44345047923323,35.6877245508982,36.30762463343108,33.321451104100944,28.72168674698795,22.017993079584777,18.35810810810811,3.468976897689769,6.301063829787234,10.782890855457227,13.899392097264439,18.891470588235293,22.62811501597444,23.751351351351353,23.62727272727273,20.45566037735849,14.524773413897282,9.503092783505155,5.649324324324324
48397,2.095405179615706,2.877808988764045,3.441365131578947,4.24773489932886,5.237979094076655,4.0754025044722715,1.2980094786729857,2.620460358056266,2.791345329905741,4.702283849918434,2.8391797556719025,2.5635416666666666,13.37391304347826,15.030530973451329,21.13951612903226,23.642916666666668,28.198387096774194,32.70262008733624,34.87540322580645,35.35967741935484,31.68125,26.09136690647482,20.133203125,16.206498194945848,2.476449275362319,4.067699115044247,9.659274193548388,12.492083333333333,18.142741935483873,22.201315789473686,23.914516129032258,23.943548387096776,20.495833333333334,14.175179856115108,9.056031128404669,5.751985559566787
48399,0.7457990115321251,1.050268336314848,1.430505709624796,1.7532994923857868,3.307954545454545,2.158614864864865,1.6912972085385878,1.3869067103109658,2.5401006711409395,2.1490848585690516,1.8366548042704625,0.957314974182444,14.515131578947367,16.526381461675577,21.971849427168575,25.80170068027211,29.601143790849676,33.890051457975986,35.888,35.90658978583196,32.13001686340641,27.13267326732673,20.24607142857143,16.99411764705882,-1.0220032840722495,0.7745098039215687,5.95905383360522,9.802542372881357,15.567967479674797,19.865486725663718,21.715242881072026,21.57126436781609,17.922895622895624,11.310016420361247,5.533689839572192,1.213644214162349
48401,4.297412305922944,4.045214105793451,5.3239092495637,6.593613246599645,6.701799007444168,4.364131897711979,2.911836212412028,3.002428393524284,2.085121951219512,2.9939001848428832,3.8590308370044055,4.354400977995111,14.288061224489795,16.860134378499442,21.63551688843398,24.62780172413793,28.565123789020454,32.353101196953205,34.20601659751038,34.47738589211618,31.80393873085339,27.045137420718817,20.57814569536424,17.066454352441614,2.1667007150153217,4.530156950672646,8.91842374616172,12.220905172413794,17.365446716899893,21.36985854189336,22.974170124481326,22.70238341968912,19.32725274725275,13.184501061571126,7.99182320441989,5.122659574468085
48403,6.186695278969957,4.136216216216217,8.452631578947368,6.08348623853211,6.848387096774194,4.446568627450981,2.471634615384615,8.355434782608695,2.56993006993007,4.039130434782608,4.868831168831169,4.421875,15.373952095808383,18.045954692556634,22.956304985337244,25.724924012158056,29.462463343108503,33.04939393939394,34.615249266862165,34.62903225806452,31.98242424242424,27.488495575221236,21.28181818181818,17.60589970501475,3.744311377245509,6.116181229773463,10.3475073313783,13.461398176291794,18.16041055718475,21.806060606060605,23.118475073313782,22.854545454545452,20.046060606060607,14.378761061946904,9.035454545454545,6.476401179941003
48405,4.96198347107438,4.559252336448599,3.4063174114021573,5.265630397236615,5.935828025477707,4.0296551724137935,2.684389140271493,4.983390410958904,2.603001876172608,2.3301458670988655,2.8047217537942664,4.116796267496111,15.518122977346277,18.242124542124543,22.57121212121212,25.12361111111111,29.128620689655172,32.643798449612405,34.412828947368425,35.036274509803924,31.886274509803922,27.590419161676646,21.646583850931677,18.23827893175074,1.3611650485436892,4.775457875457875,8.727878787878788,12.109375,17.55536332179931,21.28953488372093,22.592763157894737,22.13202614379085,18.795751633986928,12.45688622754491,7.498757763975155,4.486053412462908
48407,3.9961061946902654,2.841085271317829,3.17846975088968,4.951245551601423,6.468053244592346,4.54365671641791,2.9807272727272727,5.126110124333925,2.868131868131868,4.6691379310344825,3.5635036496350367,3.9715808170515094,,,,,,,,,,,,,,,,,,,,,,,,
48409,1.1343239227340267,0.9497470489038786,2.715099715099715,2.1619548872180454,5.3826490066225166,3.6907932011331446,2.0794076163610717,2.32953125,3.7868020304568524,2.277645051194539,1.5054101221640488,1.472,18.234844868735085,21.226470588235294,23.98463476070529,27.306406685236773,30.59401041666667,33.033595800524935,33.936479591836736,35.077777777777776,32.896766169154226,29.517557251908396,24.41014492753623,20.901686746987952,6.283294117647059,9.579420289855072,13.379898218829515,16.91949860724234,21.515625,23.73963254593176,24.580102040816325,24.41056701030928,22.29502487562189,17.490818858560793,13.014492753623188,9.503747072599532
