,fips_code,prcp_1,prcp_2,prcp_3,prcp_4,prcp_5,prcp_6,prcp_7,prcp_8,prcp_9,prcp_10,prcp_11,prcp_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
25,48053,2.4611453744493392,0.6044820717131474,1.3211000901713255,1.870950226244344,6.8105121293800535,3.415439219165927,11.290918163672654,1.2013539651837524,1.2207000000000001,2.5265204386839484,1.7101290963257199,0.08929663608562691,12.260215053763442,17.61904761904762,26.07204301075269,27.74222222222222,30.711956521739133,32.97752808988764,32.30860215053763,34.689247311827955,32.343333333333334,29.903225806451616,23.512222222222224,18.69462365591398,1.175268817204301,4.860714285714286,11.161290322580644,15.353333333333333,18.107608695652175,22.08539325842697,22.368817204301074,22.69784946236559,19.644444444444446,16.12258064516129,11.722222222222223,6.410752688172043
26,48055,2.136033519553073,1.677,2.5328402366863907,1.238719512195122,5.96951871657754,5.725842696629213,4.006006006006006,1.5033112582781458,1.2640845070422535,1.7626712328767122,1.258904109589041,0.6618243243243243,14.088709677419354,18.7875,27.875806451612902,29.771666666666665,33.24915254237288,34.537288135593215,35.03606557377049,38.10967741935484,36.031666666666666,32.91666666666667,26.668333333333333,20.774193548387096,2.0774193548387094,6.8625,11.18225806451613,16.927586206896553,19.428813559322034,23.420338983050847,23.647540983606557,23.68064516129032,20.238333333333333,16.576666666666668,11.405263157894737,7.616666666666667
27,48057,2.5908256880733944,0.3557692307692307,4.046428571428572,2.307017543859649,4.91081081081081,6.272897196261683,0.8733333333333333,3.446017699115044,3.5916666666666663,1.265546218487395,0.4134615384615385,1.9560439560439562,15.53804347826087,20.253571428571426,25.721505376344084,27.469662921348316,30.189247311827955,32.34222222222222,33.47849462365592,34.593258426966294,33.11976744186047,30.82043010752688,26.94111111111111,21.30108695652174,5.996739130434783,9.675,14.501075268817203,19.294117647058822,22.315555555555555,25.405555555555555,25.822826086956518,24.87530864197531,22.973333333333333,20.475806451612904,16.738333333333333,11.180898876404495
28,48059,0.9515463917525773,0.2770114942528735,1.2473684210526315,6.208421052631579,4.2480392156862745,3.293617021276596,3.3282828282828283,1.514,1.3883720930232557,1.5170212765957447,3.541304347826087,0.003409090909090909,10.956451612903226,16.848214285714285,24.708823529411767,25.403333333333332,28.13225806451613,32.74666666666666,33.170967741935485,35.380645161290325,33.13333333333333,29.63225806451613,24.443333333333335,18.458064516129035,-1.9677419354838708,0.6571428571428571,7.570588235294117,11.823333333333334,14.890322580645162,21.273333333333333,22.467741935483872,21.745161290322578,18.759999999999998,14.029032258064515,8.47,2.97741935483871
29,48061,1.2295843520782397,0.31452054794520545,10.470012706480306,0.849929676511955,4.1858938547486035,2.0396011396011398,5.997239263803681,2.8646058732612056,3.8798387096774194,0.7976489028213166,1.1665726375176306,1.1720789074355085,19.11822429906542,23.207291666666666,28.085849056603774,29.022167487684733,31.972769953051642,33.39756097560976,33.57089201877934,34.81037735849056,32.98357487922705,32.06320754716981,28.813942307692308,24.386046511627907,9.842990654205607,12.851041666666665,16.39622641509434,20.576847290640394,24.07323943661972,25.335121951219513,25.185915492957747,25.22735849056604,24.270048309178744,20.983018867924528,17.871634615384615,14.154418604651164
30,48063,3.7464285714285714,2.9410714285714286,1.6267857142857143,6.583333333333333,5.653846153846154,5.165517241379311,2.706896551724138,6.928813559322033,0.6413793103448275,2.0872340425531912,4.1866666666666665,0.6306451612903226,,,,,,,,,,,,,,,,,,,,,,,,
31,48067,3.7840000000000003,3.2375796178343945,2.381720430107527,8.308994708994708,9.560588235294118,3.688095238095238,2.9824242424242424,3.249101796407186,1.2796407185628742,2.309937888198758,4.7781456953642385,0.7993589743589744,11.615384615384617,15.472340425531915,23.3728813559322,26.356666666666666,27.562295081967214,31.989285714285717,34.50961538461539,33.53559322033898,32.2864406779661,27.236842105263158,22.384313725490195,14.268518518518519,-1.3365384615384615,3.4404255319148938,8.108474576271187,13.776666666666667,17.04262295081967,21.744642857142857,23.213461538461537,22.354237288135593,18.610169491525422,14.040350877192983,8.535294117647059,3.6055555555555556
32,48069,0.2193548387096774,0.02857142857142857,0.2596774193548387,2.4050000000000002,3.6274193548387097,4.3533333333333335,2.454838709677419,1.906451612903226,0.43833333333333335,1.0387096774193547,0.36,0.08548387096774193,6.9790322580645165,13.501785714285713,20.47258064516129,22.05166666666667,25.341935483870966,31.09166666666667,31.70967741935484,32.751612903225805,29.639999999999997,25.258064516129032,20.438333333333333,16.911290322580648,-7.854838709677419,-5.541071428571429,1.017741935483871,5.983333333333333,9.412903225806451,16.991666666666667,17.898387096774194,17.58225806451613,13.696666666666667,9.020967741935483,2.1100000000000003,-1.7274193548387096
33,48071,3.8878787878787877,4.0488888888888885,2.9559322033898305,2.569444444444444,6.042028985507246,6.348387096774194,1.9045454545454548,3.7620253164556963,1.946875,2.555405405405405,3.485964912280702,2.9089285714285715,13.748387096774191,19.621428571428574,24.193548387096776,25.953333333333337,28.616129032258065,31.493333333333332,32.938709677419354,33.00645161290323,32.239999999999995,29.483870967741932,24.803333333333335,19.558064516129033,4.47741935483871,10.432142857142857,13.48709677419355,18.243333333333332,20.729032258064514,24.313333333333333,24.39677419354839,23.767741935483873,21.483333333333334,17.18709677419355,13.11,9.461290322580645
34,48073,1.9104895104895103,2.2176470588235295,3.53051948051948,2.8282758620689656,8.003973509933775,8.7375,1.9866666666666668,3.1547297297297296,1.3251748251748252,2.585211267605634,2.950344827586207,0.8006756756756757,13.560655737704916,17.432142857142857,24.321311475409836,25.6125,27.34918032786885,30.489473684210527,32.62105263157895,34.038983050847456,30.90188679245283,28.133333333333333,22.149122807017545,16.420338983050847,-0.9098360655737705,3.085714285714286,9.021311475409835,13.658928571428572,17.324590163934424,20.79298245614035,22.094736842105263,22.39322033898305,19.390566037735848,14.672549019607843,10.347368421052632,5.220338983050848
